"모자이크","76"
"빼라.진격의거인","1"
"엉덩이까지","1"
"모자이크하네","1"
"검열이","8"
"너무심함.그리고","1"
"드라마같은거에","1"
"노래다올때","1"
"가사","2"
"1도","17"
"안적는건","1"
"뭔지","26"
"모르겠다","8"
"젓같이도바꿨네","1"
"담당자","3"
"똥싸냐?","1"
"찜한","71"
"컨텐츠가","177"
"변경이","5"
"안됩니다.","168"
"새로","62"
"추가되지도","1"
"기존의","7"
"것도","135"
"삭제되지","1"
"않아요","73"
"한산","1"
"하는겨","1"
"맨날","52"
"같은메뉴만","1"
"나와","27"
"사양이","4"
"수시로","16"
"SD로","24"
"바뀌는데","7"
"안고쳐주시나요?","3"
"매번","68"
"제거했가사","1"
"재설치","58"
"하기","7"
"번거로운데.","1"
"볼거리.핫한","1"
"영화와","24"
"시리즈.","1"
"시간가는줄","5"
"모르고","25"
"보고.또보그","1"
"나오는거","17"
"괜히","21"
"했어요","5"
"좋아하는","71"
"앱인데","12"
"안바뀌면","1"
"불편해서","22"
"못쓸거같아요","1"
"최대한","16"
"개선해주세요","43"
"테두리","8"
"만들어","53"
"주시던가","2"
"테두리를","3"
"없애주시던가","1"
"조치가","18"
"필요할","4"
"것","299"
"같습니다.","77"
"보는","156"
"내내","14"
"테두리에","2"
"신경이","2"
"쓰여서","1"
"제대로","211"
"보지도","53"
"중간에","88"
"꺼버리는","1"
"다반사네요.","1"
"꼬라지가","1"
"이게","218"
"뭐죠?","45"
"검은배경?","1"
"뭘","71"
"업뎃한겁니까?","1"
"볼께","10"
"많습니다","16"
"실행이안되나요","1"
"버그인지","3"
"모느겠지만","1"
"먹통입니다.","2"
"다른분들도","23"
"말했듯이","1"
"처음시작할때","1"
"위에","21"
"그림이","2"
"뜸니다.","2"
"이점을","3"
"고치면","11"
"좋겠습니다.","142"
"자막뒤에","11"
"생겼나요","2"
"다른","488"
"분들","34"
"리뷰보고","6"
"업뎃할걸","1"
"후회중입니다.","1"
"적어도","19"
"선택할","17"
"넣어주실","1"
"순","9"
"없는지요.","1"
"가격인상대비","1"
"부족","13"
"영화는","80"
"다양해서","21"
"지역에","4"
"따라서","5"
"제한돼니","1"
"답답해서","11"
"3점","3"
"드리겠습니다","4"
"올해로","1"
"성인인데","3"
"생일","3"
"안지났다고","2"
"등록","11"
"못하는게","4"
"개빡치네","12"
"20살","4"
"됐는데","32"
"생일이","4"
"연말인","1"
"사람은","17"
"1년","17"
"기다려야함?","1"
"융통성을","1"
"발휘해서","1"
"1월","15"
"1일부터","1"
"지났든","1"
"안지났든","1"
"성인으로","3"
"쳐줘라","1"
"좋기는","5"
"한데","42"
"저번에","6"
