"차감/NNG","1"
"기간/NNG","22"
"만큼/NNG","9"
"당연히/MAG","9"
"보시/VV","10"
"주의/NNG","4"
"한순간/NNG","2"
"소액/NNG","1"
"사기/NNG","4"
"당하/XSV","9"
"느낌/NNG","31"
"네/MDN","27"
"시스템/NNG","26"
"어이/NNG","8"
"나머지/NNG","6"
"금액/NNG","6"
"여/NNG","33"
"말/VV","28"
"글자/NNG","8"
"있/VA","13"
"다면/ECE","18"
"확인/NNG","33"
"입장/NNG","7"
"매우/MAG","30"
"중요/NNG","8"
"나/ECE","59"
"무료/NNG","41"
"겁/NNG","12"
"선택/NNG","39"
"접/NNM","4"
"여러/MDT","27"
"가지/NNB","10"
"점/NNG","66"
"지금/MAG","16"
"라/ECD","113"
"고/NNG","35"
"Z/OL","2"
"플립/NNG","4"
"이름/NNG","12"
"찾/VV","56"
"IP/OL","9"
"좀더/MAG","6"
"쉽/VA","9"
"새/NNG","11"
"단장/NNG","1"
"필요/NNG","75"
"꿈/NNG","4"
"100000/NR","1"
"업그레이드/NNG","7"
"시키/VV","13"
"만족/NNG","32"
"PLAY/OL","1"
"멈추/VV","36"
"스타워즈/NNG","30"
"제때/NNG","2"
"배짱/NNG","6"
"장사/NNG","12"
"고요/EFN","27"
"삼성/NNG","11"
"탭/NNG","42"
"당/NNG","7"
"7/NR","16"
"플러스/NNG","17"
"오/NNG","26"
"ㄴ다고요/EFN","3"
"제거/NNG","8"
"내용/NNG","22"
"여부/NNG","3"
"결정/NNG","4"
"외/NNB","21"
"일/NR","4"
"잘못하/VV","2"
"요청/NNG","25"
"구글/NNG","69"
"라/EFN","44"
"지나/VV","22"
"디플에서/UN","1"
"양쪽/NNG","1"
"서로/MAG","7"
"미루/VV","4"
"소보원/NNG","2"
"신고/NNG","4"
"어플실행/UN","1"
"SM/OL","1"
"T/OL","3"
"제가/NNG","23"
"음란/NNG","1"
"니/NP","13"
"황/NNG","4"
"드라마/NNG","102"
"다양/NNG","38"
"장기/NNG","2"
"끊기/VV","28"
"새끼/NNG","1"
"조/NNG","3"
"작하/NNG","1"
"네/XSN","20"
"리/NNB","6"
"뷰/NNG","10"
"할/NNM","1"
"이하/NNG","2"
"리/NNG","25"
"뷴/UN","1"
"데/NNG","8"
"대/NNG","8"
"노/NNG","11"
"려요/ECD","8"
"랙/NNG","7"
"사/VV","31"
"로딩으/UN","3"
"기막히/VA","1"
"상황/NNG","18"
"최적화/NNG","8"
"체크/NNG","5"
"급/NNG","5"
"똑같이/MAG","5"
"느/VV","9"
"무/NNG","5"
"눈/NNG","21"
"아프/VA","5"
"정/NNG","18"
"도로/NNG","4"
"팝업/NNG","66"
"보기/NNG","35"
"타/NNM","27"
"알/VV","102"
"편하/VA","16"
"거든요/EFN","8"
"밝기/NNG","119"
"N/OL","4"
"다니요/EFN","2"
"키우/VV","16"
"자/ECE","20"
"로딩지옥입니다/UN","1"
"한참/NNG","14"
